,id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
909,12894,0,0,3,10,20,24,23,18,13,8,5,3,1,1,0,0,1
910,12895,1,0,3,8,16,22,23,20,16,11,6,4,2,1,0,0,0
911,12896,1,0,3,9,17,23,23,20,15,11,6,3,1,1,0,0,0
912,12897,1,0,2,5,8,10,9,7,6,4,2,0,0,0,0,0,0
913,12891,0,0,2,8,12,13,12,9,5,1,0,-1,-1,-1,0,0,0
914,12892,0,0,0,4,9,10,9,6,3,1,0,0,0,0,0,0,0
915,12888,0,0,0,0,4,8,14,19,22,22,21,16,10,6,3,2,4
916,12889,0,0,0,4,12,20,24,24,19,13,8,5,3,1,0,0,1
917,12890,0,0,2,8,13,12,9,5,2,0,0,0,0,0,0,0,0
918,12910,0,0,2,9,17,22,22,19,15,10,7,4,3,1,1,0,1
919,12911,0,0,1,5,12,19,22,21,17,12,8,6,4,2,1,0,2
920,12912,0,0,1,6,15,22,26,24,19,12,7,4,2,1,0,0,0
921,12908,0,0,1,8,18,25,27,23,17,10,5,3,1,0,0,0,0
922,12909,0,0,1,7,15,23,25,23,19,12,7,5,2,1,0,0,1
923,12903,0,0,2,10,19,23,22,17,13,8,5,3,2,1,0,0,0
924,12904,0,0,1,8,17,22,22,19,15,10,6,4,2,1,0,0,1
925,12905,0,0,0,3,10,18,26,26,22,15,10,6,3,1,0,0,1
926,12906,0,0,1,8,18,24,28,24,18,11,6,3,0,0,0,0,0
927,12907,0,0,0,4,11,19,25,24,20,14,9,6,3,1,1,0,1
928,12901,0,0,2,10,20,25,23,18,12,7,4,2,1,0,0,0,0
929,12902,0,0,1,3,6,9,11,10,7,3,1,1,1,0,0,0,0
930,12922,0,0,1,6,11,12,10,7,3,1,0,0,0,0,0,0,0
931,12920,0,0,2,9,21,26,24,18,12,7,3,2,1,0,0,0,0
932,12921,1,0,3,7,11,13,14,11,7,3,0,0,0,0,0,0,0
933,12918,1,0,0,1,6,12,20,26,29,28,25,20,13,8,5,3,6
934,12919,0,0,2,8,18,22,23,19,15,9,6,4,2,1,0,0,1
935,12913,0,0,2,10,18,20,17,13,8,4,1,0,0,0,0,0,0
936,12914,0,0,1,4,8,9,9,7,4,2,1,1,1,0,0,0,1
937,12915,0,0,2,10,20,25,26,21,14,8,4,2,1,0,0,0,0
938,12916,0,0,1,8,20,28,29,24,16,9,5,3,1,0,0,0,0
939,12917,0,0,1,8,18,25,28,24,18,11,6,3,0,0,0,0,0
940,12934,1,0,4,11,21,27,28,24,17,10,5,2,1,0,0,0,0
941,12933,0,0,0,0,2,5,8,8,7,5,4,3,2,1,1,0,2
942,12929,0,0,0,2,5,7,6,4,2,0,0,0,0,0,0,0,0
943,12930,0,0,2,7,15,22,25,21,16,10,6,4,2,1,0,0,1
944,12931,0,0,1,6,14,20,23,20,15,10,7,5,3,2,1,0,2
945,12932,0,0,1,7,17,24,27,24,18,10,6,3,1,0,0,0,0
946,12923,0,0,1,5,10,14,16,14,12,8,5,3,2,1,1,0,1
947,12924,0,0,3,12,22,25,23,17,12,7,4,2,1,0,0,0,0
948,12925,0,0,2,8,17,23,25,21,15,9,5,3,2,1,0,0,0
949,12926,0,0,0,4,12,22,28,26,20,14,9,6,4,2,1,0,1
950,12927,0,0,1,7,14,20,22,19,16,11,7,5,3,2,1,0,1
951,12928,0,0,0,3,10,19,25,25,21,14,10,6,4,2,1,0,1
952,12952,0,0,2,6,9,12,13,12,8,4,1,0,0,0,0,0,0
953,12953,0,0,2,10,17,22,22,19,15,10,7,5,3,2,1,0,2
954,12942,0,0,0,1,4,8,9,9,6,4,2,2,1,1,0,0,1
955,12943,0,0,1,6,14,19,19,15,11,6,2,1,0,0,0,0,0
956,12944,0,0,2,10,19,24,23,19,14,9,5,3,2,1,0,0,1
957,12945,1,0,5,17,30,35,33,26,17,10,5,3,1,1,0,0,0
958,12946,0,0,4,13,23,28,27,21,15,8,4,1,0,0,0,0,0
959,12947,0,0,0,3,6,9,9,8,6,3,1,1,1,0,0,0,0
960,12948,1,0,5,15,25,30,28,22,15,8,4,1,0,0,0,0,0
961,12949,0,0,2,7,15,22,25,22,17,11,6,4,3,1,1,0,1
962,12950,1,0,4,12,20,23,23,18,12,6,2,0,-1,0,0,0,0
963,12951,0,0,3,11,23,30,28,22,16,9,4,2,0,0,0,0,0
964,12940,0,0,2,10,21,27,27,21,13,7,3,1,0,0,0,0,0
965,12941,0,0,2,10,21,27,27,22,14,8,3,1,0,0,0,0,0
966,12935,0,0,0,0,3,5,6,5,3,1,0,0,0,0,0,0,0
967,12936,0,0,2,11,21,26,24,18,12,7,4,2,1,0,0,0,0
968,12937,0,0,1,5,13,20,22,20,16,11,7,5,3,2,1,0,2
969,12938,0,0,2,9,19,25,26,22,15,9,4,2,1,0,0,0,0
970,12939,0,0,0,4,11,20,26,25,20,14,9,6,3,1,1,0,1
971,12965,0,0,0,3,10,19,26,27,23,16,10,7,4,2,1,0,1
972,12966,0,0,1,5,12,20,25,24,19,13,8,6,4,2,1,0,2
973,12964,0,0,0,3,7,10,10,8,5,3,1,1,1,0,0,0,0
974,12961,0,0,1,7,13,17,17,14,11,7,4,2,1,0,0,0,0
975,12962,0,0,3,13,25,28,25,17,11,5,2,1,0,0,0,0,0
976,12963,0,0,1,6,14,20,23,21,17,12,8,5,3,2,1,0,1
977,12954,0,0,1,6,16,26,29,26,18,11,7,4,2,1,0,0,0
978,12955,1,0,1,0,0,3,6,8,8,6,4,2,1,1,0,0,1
979,12956,1,0,0,2,7,14,21,25,27,26,24,19,13,8,5,2,5
980,12957,0,0,2,8,17,22,23,19,15,10,6,4,3,1,1,0,1
981,12958,0,0,0,0,0,1,3,3,3,2,1,1,1,0,0,0,0
982,12959,0,0,3,13,26,33,33,26,17,10,5,3,3,2,1,0,0
983,12960,1,0,1,4,11,17,22,25,26,24,22,17,12,7,4,2,4
984,12981,1,0,1,3,9,16,22,26,27,26,23,19,13,8,5,2,5
985,12982,1,0,1,2,8,15,22,27,28,27,24,19,13,8,5,2,5
986,12983,1,0,3,6,9,13,15,14,9,5,2,0,0,0,0,0,0
987,12984,0,0,0,4,12,23,29,27,21,14,9,7,4,2,1,0,2
988,12985,0,0,1,8,18,26,29,26,19,11,6,3,1,0,0,0,0
989,12986,1,0,3,6,12,18,22,22,17,10,6,3,2,1,0,0,0
990,12976,0,0,1,4,9,16,20,19,15,9,5,3,1,1,0,0,0
991,12977,0,0,4,12,21,27,28,23,16,9,5,2,1,0,0,0,0
992,12978,0,0,4,12,22,28,28,23,16,9,4,2,0,0,0,0,0
993,12979,0,0,2,9,20,27,26,22,16,10,6,4,2,1,1,0,1
994,12980,0,0,2,9,18,25,27,22,15,9,4,2,1,0,0,0,0
995,12971,0,0,0,1,4,8,10,9,7,4,2,2,1,1,0,0,1
996,12972,0,0,2,9,18,23,23,19,14,9,6,4,2,1,0,0,1
997,12973,1,0,2,5,11,17,22,21,16,10,6,3,2,1,0,0,0
998,12974,0,0,1,6,15,22,24,21,15,10,6,4,2,1,0,0,1
999,12975,0,0,3,12,23,28,28,22,14,7,3,0,0,0,0,0,0
1000,12967,0,0,2,8,18,24,24,20,14,9,5,3,2,1,0,0,1
1001,12968,0,0,1,8,20,29,31,25,17,9,5,3,1,0,0,0,0
1002,12969,0,0,1,8,18,26,28,24,17,10,5,3,1,0,0,0,0
1003,12970,0,0,1,7,18,27,30,25,18,11,6,4,2,0,0,0,0
1004,12996,0,0,2,11,20,24,22,18,13,8,5,3,2,1,0,0,0
1005,12997,0,0,1,7,17,23,26,24,18,11,7,4,2,0,0,0,0
1006,12994,0,0,2,10,22,27,24,17,11,6,3,1,0,0,0,0,0
1007,12995,1,1,3,11,21,30,34,36,32,28,24,20,16,11,6,1,2
1008,12992,0,0,0,3,6,8,8,6,4,3,1,1,1,0,0,0,1
1009,12993,0,0,2,11,22,25,23,17,12,7,4,2,1,0,0,0,0
1010,12987,0,0,2,12,23,27,24,17,10,5,2,1,0,0,0,0,0
1011,12988,0,0,1,4,9,10,9,6,3,1,0,0,0,0,0,0,0
1012,12989,0,0,0,1,4,6,7,7,6,4,2,2,1,1,0,0,1
1013,12990,0,0,0,5,13,19,21,19,15,11,7,5,3,2,1,0,2
1014,12991,0,0,0,4,11,19,24,24,20,14,9,6,3,1,1,0,1
1015,13004,0,0,3,10,17,21,21,18,14,10,7,5,3,2,1,0,2
1016,13005,0,0,1,7,16,23,27,24,18,11,7,4,2,0,0,0,0
1017,13001,0,0,1,8,17,22,23,19,14,9,6,4,2,1,1,0,1
1018,13002,0,0,0,4,12,18,22,20,16,12,8,6,3,2,1,0,2
1019,13003,0,0,1,8,18,24,26,23,17,10,5,3,1,0,0,0,0
1020,12998,0,0,2,6,10,12,12,9,6,2,0,0,-1,0,0,0,0
1021,12999,0,0,0,3,10,20,26,25,20,14,9,7,4,2,1,0,2
1022,13000,0,0,1,8,17,22,22,19,14,9,6,4,2,1,1,0,1
1023,13012,0,0,2,10,23,32,34,30,21,13,8,6,4,2,1,0,1
1024,13013,0,0,1,7,15,20,22,20,16,11,8,6,4,2,1,0,1
1025,13014,1,0,3,7,15,23,29,28,23,15,9,5,2,1,0,0,0
1026,13015,0,0,0,1,5,10,15,20,23,23,21,16,10,6,3,2,4
1027,13016,1,0,3,10,21,29,31,26,19,11,6,3,1,0,0,0,0
1028,13008,0,0,1,3,6,7,8,7,6,4,3,2,2,1,0,0,1
1029,13009,0,0,1,6,14,20,22,19,15,10,7,5,3,1,1,0,1
1030,13010,0,0,2,11,23,27,24,18,11,5,2,1,0,0,0,0,0
1031,13011,0,0,1,8,18,24,27,23,17,10,5,3,1,0,0,0,0
1032,13006,0,0,0,4,9,10,10,7,4,1,0,0,0,0,0,0,0
1033,13007,0,0,2,8,14,13,10,5,2,0,0,-1,0,0,0,0,0
1034,13024,0,0,1,7,16,23,27,25,19,12,7,5,3,1,0,0,0
1035,13025,1,0,2,7,15,23,28,27,22,15,9,5,3,1,0,0,0
1036,13026,0,0,0,-2,0,3,10,17,21,21,19,15,10,6,3,2,4
1037,13022,0,0,1,5,8,9,8,6,5,3,2,1,1,0,0,0,0
1038,13023,0,0,0,1,3,4,5,5,4,3,2,1,1,0,0,0,1
1039,13021,0,0,1,5,11,16,19,17,13,8,4,2,1,0,0,0,0
1040,13017,0,0,0,0,3,6,8,8,6,4,3,2,1,1,0,0,1
1041,13018,0,0,0,0,2,4,5,5,4,2,1,1,1,0,0,0,0
1042,13019,0,0,0,4,11,19,25,25,20,14,9,6,3,1,0,0,1
1043,13020,0,0,2,12,23,27,25,18,11,5,2,1,0,0,0,0,0
1044,13039,1,0,2,7,14,20,24,23,18,10,5,2,1,0,0,0,-1
1045,13040,1,0,2,6,11,15,15,12,6,1,0,0,0,0,0,0,-1
1046,13041,1,0,1,5,12,18,22,25,26,24,22,18,12,7,4,2,4
1047,13037,0,0,0,1,4,7,9,8,6,4,2,2,1,1,0,0,1
1048,13038,0,0,2,12,23,28,25,18,11,5,2,1,0,0,0,0,0
1049,13033,0,0,1,5,11,17,19,17,13,8,3,2,1,0,0,0,0
1050,13034,0,0,0,4,12,20,22,20,16,11,7,5,3,2,1,0,1
1051,13035,0,0,2,8,16,23,25,21,15,10,6,3,2,1,0,0,1
1052,13036,0,0,0,4,13,21,26,25,20,13,8,5,3,1,0,0,0
1053,13027,0,0,3,12,21,25,23,18,12,7,4,2,1,1,0,0,0
1054,13028,0,0,3,13,24,28,25,18,11,5,2,1,0,0,0,0,0
1055,13029,0,0,1,7,14,22,25,22,17,11,6,4,3,1,1,0,1
1056,13030,0,0,2,10,19,24,23,19,14,9,5,3,2,1,0,0,0
1057,13031,0,0,2,9,19,25,26,21,14,8,4,2,1,0,0,0,0
1058,13032,0,0,2,10,21,27,28,22,15,8,4,1,0,0,0,0,0
1059,13052,1,0,2,6,14,23,29,28,23,15,10,6,3,1,0,0,0
1060,13053,0,0,0,-1,0,5,11,15,13,9,7,5,3,1,0,0,1
1061,13054,0,0,0,1,3,7,10,10,8,5,4,3,2,1,0,0,1
1062,13055,0,0,1,6,16,26,30,26,19,12,7,5,3,1,0,0,0
1063,13056,0,0,1,4,11,20,26,26,22,15,9,6,4,1,1,0,1
1064,13050,0,0,2,8,16,23,26,23,17,11,6,4,2,1,0,0,1
1065,13051,0,0,2,10,22,30,33,30,22,14,8,6,4,2,1,0,0
1066,13047,0,0,0,3,8,11,11,8,5,2,1,0,0,0,0,0,0
1067,13048,0,0,2,11,23,28,25,18,11,6,2,1,0,0,0,0,0
1068,13049,0,0,1,7,16,22,23,20,16,11,7,5,3,1,1,0,1
1069,13042,0,0,1,7,18,25,25,20,13,6,1,0,0,0,0,0,-1
1070,13043,0,0,2,10,21,27,27,22,14,7,3,1,0,0,0,0,0
1071,13044,0,0,1,8,16,22,23,20,15,10,6,4,2,1,0,0,1
1072,13045,0,0,3,12,23,28,27,20,12,6,2,1,0,0,0,0,0
1073,13046,0,0,3,11,23,28,27,21,13,6,2,0,0,0,0,0,0
1074,13069,0,0,1,6,11,13,11,8,4,1,0,0,0,0,0,0,0
1075,13070,0,0,0,3,9,19,26,27,23,16,10,7,4,2,1,0,1
1076,13065,0,0,2,9,18,23,24,20,15,9,6,4,2,1,0,0,1
1077,13066,0,0,2,8,18,27,33,32,25,17,11,8,5,3,1,0,1
1078,13067,1,1,5,16,28,35,36,29,19,11,6,3,3,1,0,0,0
1079,13068,0,0,2,10,19,25,27,22,15,9,4,2,1,0,0,0,0
1080,13059,0,0,2,10,21,27,27,21,14,7,3,1,0,0,0,0,0
1081,13060,1,0,4,13,23,29,30,24,15,8,3,1,0,0,0,0,0
1082,13061,1,0,3,8,13,19,23,21,17,10,5,2,0,0,0,0,0
1083,13062,0,0,0,3,11,22,28,27,21,15,9,7,4,2,1,0,1
1084,13063,0,0,1,8,17,23,24,20,15,10,6,4,2,1,0,0,0
1085,13064,0,0,0,4,12,23,30,28,21,14,9,6,3,1,0,0,1
1086,13057,0,0,2,11,21,27,27,21,14,7,3,1,0,0,0,0,0
1087,13058,1,0,2,5,11,17,22,21,17,10,6,3,2,1,0,0,0
1088,13075,1,0,3,9,20,28,30,27,19,12,7,4,2,0,0,0,0
1089,13076,0,0,3,11,22,27,25,20,13,7,3,2,1,0,0,0,0
1090,13072,0,0,1,5,13,19,21,19,16,11,8,5,3,2,1,0,1
1091,13073,0,0,1,7,16,21,21,18,14,9,6,4,3,1,1,0,2
1092,13074,0,0,2,8,13,12,8,5,2,0,0,0,0,0,0,0,0
1093,13071,0,0,1,5,11,13,15,14,12,8,5,3,2,1,0,0,1
1094,13082,0,0,1,5,14,22,26,25,20,13,8,5,3,1,0,0,0
1095,13083,1,0,3,8,14,19,21,20,15,9,4,2,1,0,0,0,0
1096,13081,1,0,2,7,11,12,10,8,5,3,1,0,0,0,0,0,0
1097,13080,0,0,1,6,14,20,22,19,15,10,7,5,3,2,1,0,1
1098,13077,0,0,2,10,23,30,30,23,14,7,3,1,0,0,0,0,0
1099,13078,0,0,0,3,6,8,8,7,5,3,2,1,1,1,0,0,1
1100,13079,0,0,1,7,14,21,24,21,16,11,6,4,2,1,0,0,1
1101,13093,0,0,2,11,20,26,26,21,14,8,4,2,1,0,0,0,0
1102,13094,0,0,0,4,11,22,27,26,21,14,10,7,4,2,1,0,2
1103,13095,0,0,2,7,13,20,24,23,18,12,8,5,3,2,1,0,2
1104,13092,0,0,1,7,17,26,29,25,18,11,6,4,2,1,0,0,0
1105,13084,0,0,2,10,19,20,17,13,8,4,1,0,0,0,0,0,0
1106,13085,0,0,0,1,3,3,2,2,1,0,0,0,0,0,0,0,0
1107,13086,0,0,3,11,22,26,25,20,12,6,3,1,0,0,0,0,0
1108,13087,0,0,2,10,21,26,26,21,13,7,3,1,0,0,0,0,0
1109,13088,0,0,2,8,18,24,25,21,15,9,5,3,2,1,0,0,0
1110,13089,0,0,0,4,12,22,27,26,20,14,9,6,4,2,1,0,1
1111,13090,0,0,1,5,11,16,19,17,13,8,4,2,1,0,0,0,0
1112,13091,0,0,2,8,14,13,10,5,1,0,-1,-1,0,0,0,0,0
1113,13103,1,0,1,2,6,14,22,24,21,15,9,6,3,1,0,0,1
1114,13104,1,0,0,2,7,13,20,25,28,27,24,19,13,8,5,3,5
1115,13105,1,0,3,9,17,25,28,26,21,13,8,4,2,0,0,0,0
1116,13106,0,0,1,7,16,23,28,26,20,13,8,5,2,0,0,0,0
1117,13107,0,0,0,4,11,20,26,27,22,15,10,7,4,1,1,0,1
1118,13099,0,0,2,11,23,31,34,29,21,13,8,5,3,2,1,0,0
1119,13100,0,0,1,5,15,25,29,25,19,12,7,5,3,1,0,0,1
1120,13101,0,0,1,6,13,21,24,22,17,11,7,5,3,1,1,0,1
1121,13102,0,0,2,11,23,27,25,18,11,6,3,1,0,0,0,0,0
1122,13096,0,0,2,10,19,23,22,18,13,8,5,3,2,1,0,0,1
1123,13097,0,0,1,7,15,22,25,22,17,11,6,4,2,1,0,0,1
1124,13098,1,0,2,3,6,9,10,9,7,5,3,1,1,0,0,0,0
1125,13116,0,0,0,3,9,19,26,26,22,16,10,7,4,2,1,0,1
1126,13117,0,0,1,4,10,16,19,19,15,9,5,3,2,1,0,0,1
1127,13112,0,0,1,5,11,13,11,7,3,0,0,0,0,0,0,0,0
1128,13113,0,0,2,9,17,24,25,21,15,9,5,3,2,1,0,0,1
1129,13114,0,0,2,10,21,27,27,21,14,7,3,1,0,0,0,0,0
1130,13115,0,0,1,7,15,21,22,20,16,11,7,5,3,2,1,0,1
1131,13111,0,0,1,7,17,23,24,19,14,9,5,3,2,1,0,0,1
1132,13108,0,0,1,8,17,23,23,19,14,9,5,3,2,1,0,0,1
1133,13109,0,0,1,8,18,25,29,25,19,11,6,3,0,0,0,0,0
1134,13110,0,0,1,6,15,23,27,24,19,12,7,4,2,1,0,0,0
1135,13127,1,0,2,4,10,20,27,29,25,17,11,7,4,2,1,0,1
1136,13128,0,0,1,7,17,25,28,25,18,11,6,4,2,0,0,0,0
1137,13129,1,0,2,6,12,21,28,28,24,17,11,7,4,2,1,0,1
1138,13130,0,0,0,-1,2,12,22,24,21,15,10,8,5,3,1,1,2
1139,13131,0,0,1,3,11,21,29,36,36,34,30,24,17,11,7,4,10
1140,13125,0,0,0,4,12,23,28,26,21,14,9,6,3,2,1,0,1
1141,13126,0,0,0,2,7,14,19,19,16,10,6,4,2,1,0,0,1
1142,13121,0,0,0,2,6,9,10,8,6,3,2,1,1,0,0,0,0
1143,13122,0,0,1,8,18,25,28,24,18,10,6,3,1,0,0,0,0
1144,13123,0,0,1,6,14,22,25,23,17,11,7,4,3,1,1,0,1
1145,13124,0,0,2,9,20,26,25,19,13,7,3,2,1,0,0,0,0
1146,13118,0,0,2,11,23,28,25,19,12,6,2,1,0,0,0,0,0
1147,13119,0,0,0,4,9,11,11,7,4,1,0,0,0,0,0,0,0
1148,13120,0,0,1,4,12,21,26,25,20,13,8,5,2,1,0,0,0
1149,13144,1,0,2,4,6,11,14,14,11,6,4,2,1,0,0,0,0
1150,13145,1,0,0,0,4,12,21,27,30,29,25,21,14,9,5,3,6
1151,13146,0,0,1,4,9,11,11,8,5,2,1,0,0,0,0,0,0
1152,13147,0,0,1,5,10,13,11,8,4,1,0,0,0,0,0,0,0
1153,13148,0,0,1,6,11,13,11,8,4,1,0,0,0,0,0,0,0
1154,13149,0,0,1,6,14,21,24,21,17,12,8,6,3,2,1,0,1
1155,13150,0,0,1,7,14,21,23,21,17,12,8,6,4,2,1,0,2
1156,13151,0,0,0,3,11,20,27,27,22,15,10,7,4,2,1,0,1
1157,13142,1,0,2,6,13,20,23,22,17,10,5,2,0,0,0,0,-1
1158,13143,0,0,1,5,13,21,26,25,20,13,8,5,3,1,0,0,0
1159,13136,0,0,2,7,15,23,26,23,17,10,6,3,2,1,0,0,1
1160,13137,1,1,4,12,24,34,37,37,32,27,23,19,15,11,5,1,1
1161,13138,0,0,2,8,17,24,27,22,16,9,5,3,2,1,0,0,0
1162,13139,0,0,0,0,-1,3,8,9,7,5,3,2,2,1,0,0,1
1163,13140,0,0,0,2,6,9,10,9,7,4,2,2,1,0,0,0,0
1164,13141,1,0,1,1,3,7,11,11,10,7,5,3,2,1,0,0,1
1165,13132,1,0,4,13,23,29,29,23,15,8,3,1,0,0,0,0,0
1166,13133,0,0,2,8,19,26,27,23,17,10,5,2,1,0,0,0,0
1167,13134,1,0,3,8,13,19,22,21,16,10,5,2,0,0,0,0,0
1168,13135,0,0,1,5,14,22,27,25,20,13,8,5,2,1,0,0,0
1169,13168,0,0,0,4,12,22,28,27,22,15,10,7,3,2,1,0,1
1170,13166,0,0,1,6,13,20,24,22,17,11,7,5,3,2,1,0,2
1171,13167,0,0,0,0,2,7,13,19,24,23,22,17,11,6,3,2,4
1172,13156,1,0,3,7,15,19,18,15,11,7,3,1,0,0,0,0,0
1173,13157,0,0,2,11,20,24,22,17,12,7,5,3,1,1,0,0,0
1174,13158,0,0,3,10,20,24,23,19,13,8,5,3,1,1,0,0,1
1175,13159,0,0,1,4,7,8,8,7,4,2,1,1,1,1,0,0,1
1176,13160,1,0,3,8,16,22,23,20,16,11,7,4,2,1,0,0,0
1177,13161,0,0,1,8,19,27,29,24,16,9,5,3,1,0,0,0,0
1178,13162,0,0,1,8,16,21,22,19,15,10,7,4,3,1,1,0,1
1179,13163,1,0,3,9,18,23,23,19,15,10,6,3,1,1,0,0,0
1180,13164,1,0,2,6,10,11,9,7,5,3,1,0,0,0,0,0,0
1181,13165,1,0,2,4,7,9,9,7,6,4,2,1,0,0,0,0,0
1182,13152,0,0,1,5,11,12,10,6,3,0,0,0,0,0,0,0,0
1183,13153,0,0,1,7,14,21,23,21,16,11,6,4,2,1,0,0,1
1184,13154,0,0,2,9,19,23,23,18,13,8,5,3,2,1,0,0,1
1185,13155,0,0,1,4,7,8,8,6,5,3,2,1,1,0,0,0,0
1186,13175,0,0,2,8,13,13,9,5,2,0,0,0,0,0,0,0,0
1187,13171,0,0,2,6,10,12,12,10,6,3,0,0,-1,0,0,0,0
1188,13172,0,0,1,5,10,11,10,7,3,1,0,0,0,0,0,0,0
1189,13173,0,0,2,10,20,26,27,22,16,9,5,2,0,0,0,0,0
1190,13174,0,0,3,12,22,26,25,20,12,6,3,1,0,0,0,0,0
1191,13169,0,0,1,4,11,21,28,34,35,33,29,23,17,11,7,4,11
1192,13170,0,0,1,6,13,19,22,20,16,11,8,5,4,2,1,0,2
1193,13183,1,0,1,3,9,15,21,25,27,26,23,19,13,8,5,2,5
1194,13184,1,0,2,6,11,15,15,11,6,1,0,0,0,0,0,0,-1
1195,13185,1,0,3,7,15,24,29,28,23,15,10,6,2,1,0,0,0
1196,13182,0,0,3,12,23,27,24,18,12,6,3,1,0,0,0,0,0
1197,13180,0,0,3,12,25,30,28,21,14,7,3,1,0,0,0,0,0
1198,13181,1,0,3,7,11,13,14,11,7,3,1,0,0,0,0,0,0
1199,13176,0,0,1,4,7,9,11,10,8,4,2,0,0,0,0,0,0
1200,13177,0,0,2,8,13,13,10,6,2,0,0,0,0,0,0,0,0
1201,13178,0,0,1,5,11,12,10,6,3,0,0,0,0,0,0,0,0
1202,13179,0,0,1,6,14,21,23,20,16,11,7,5,3,2,1,0,2
1203,13197,0,0,1,6,14,19,19,16,12,7,3,2,1,0,0,0,0
1204,13198,0,0,0,3,11,22,28,28,22,15,10,7,4,2,1,0,2
1205,13192,0,0,2,11,23,26,24,18,12,7,4,2,1,0,0,0,0
1206,13193,0,0,2,9,18,24,26,23,17,11,6,3,1,0,0,0,1
1207,13194,0,0,0,2,4,6,8,8,6,4,3,2,2,1,1,0,2
1208,13195,0,0,0,3,10,19,25,25,21,14,9,6,3,1,1,0,1
1209,13196,0,0,1,8,20,28,30,24,17,9,5,3,1,0,0,0,0
1210,13186,0,0,0,1,6,12,16,16,14,10,6,4,3,2,1,0,2
1211,13187,1,0,0,1,6,12,20,26,28,27,24,20,14,8,5,3,6
1212,13188,0,0,2,8,15,22,24,22,16,10,6,4,2,1,1,0,1
1213,13189,0,0,3,11,22,27,27,21,13,7,3,1,0,0,0,0,0
1214,13190,0,0,2,7,15,22,25,22,17,11,6,4,2,1,0,0,1
1215,13191,0,0,0,6,14,21,24,23,20,15,11,7,4,1,0,0,0
1216,13215,1,0,0,2,8,15,22,27,28,27,24,20,14,8,5,3,6
1217,13216,0,0,1,5,8,11,13,11,7,3,1,0,0,0,0,0,0
1218,13217,0,0,0,0,1,8,15,21,25,25,22,18,11,6,4,2,5
1219,13214,0,0,1,6,14,21,23,20,16,11,7,5,3,2,1,0,2
1220,13205,0,0,2,9,17,23,23,19,15,10,6,4,3,1,1,0,1
1221,13206,1,0,5,17,30,35,34,26,18,10,5,3,1,1,0,0,0
1222,13207,0,0,1,4,7,8,7,5,2,1,0,0,0,0,0,0,0
1223,13208,1,0,5,15,25,30,29,22,16,8,4,1,0,0,0,0,0
1224,13209,0,0,1,6,14,21,25,23,17,11,7,4,3,1,1,0,1
1225,13210,1,0,4,12,20,23,23,18,13,7,2,0,-1,0,0,0,0
1226,13211,0,0,3,11,24,30,28,22,16,9,4,2,0,0,0,0,0
1227,13212,0,0,3,11,23,29,28,22,16,9,5,3,0,0,0,0,0
1228,13213,0,0,1,7,18,27,30,26,19,11,6,4,1,0,0,0,0
1229,13199,0,0,1,5,11,17,20,18,13,8,4,2,1,0,0,0,0
1230,13200,0,0,1,3,6,7,8,8,6,4,3,2,2,1,0,0,1
1231,13201,0,0,0,2,4,7,8,8,6,4,3,2,2,1,1,0,2
1232,13202,0,0,0,0,0,0,2,3,4,3,2,1,1,0,0,0,1
1233,13203,0,0,2,4,6,12,12,12,12,12,11,8,6,3,1,0,0
1234,13204,0,0,1,7,16,22,23,20,15,10,6,4,3,1,1,0,2
1235,13232,1,0,2,6,14,20,24,23,18,11,5,2,1,0,0,0,-1
1236,13233,0,0,0,2,7,12,17,21,23,22,20,15,9,5,3,1,3
1237,13234,0,0,0,0,2,5,7,7,5,3,2,2,1,1,0,0,1
1238,13235,1,0,3,10,21,29,31,27,20,11,6,3,1,0,0,0,-1
1239,13230,1,1,5,13,23,31,34,29,21,14,8,5,4,3,1,0,1
1240,13231,1,0,1,2,4,8,11,11,10,7,4,2,1,1,0,0,0
1241,13225,0,0,2,8,16,23,26,23,17,11,6,4,2,1,0,0,1
1242,13226,0,0,0,2,5,7,7,5,2,1,0,0,0,0,0,0,0
1243,13227,0,0,1,7,17,27,30,26,18,11,6,4,2,1,0,0,0
1244,13228,0,0,2,11,21,27,27,22,14,7,3,1,0,0,0,0,0
1245,13229,0,0,1,7,18,26,28,24,18,10,6,3,1,0,0,0,0
1246,13218,0,0,2,9,18,23,23,19,15,10,6,4,2,1,1,0,1
1247,13219,0,0,2,10,22,27,26,19,12,6,3,1,0,0,0,0,0
1248,13220,0,0,0,2,5,9,9,8,5,3,2,1,1,0,0,0,1
1249,13221,0,0,2,10,19,25,26,21,15,8,4,2,1,0,0,0,0
1250,13222,0,0,1,7,16,23,24,20,15,9,6,4,2,1,1,0,1
1251,13223,0,0,2,11,21,27,27,21,14,7,3,1,0,0,0,0,0
1252,13224,0,0,1,8,18,25,25,20,14,9,5,3,1,1,0,0,1
