,id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
10152,13545,0,0,1,5,12,20,26,26,22,15,10,6,3,1,0,0,1
10153,13545,0,0,1,6,13,22,27,26,21,14,9,5,1,0,0,0,0
10154,13569,0,0,1,6,12,20,24,23,18,12,8,6,4,2,1,0,2
10155,13564,0,0,0,5,14,18,17,14,10,6,2,1,0,0,0,0,0
10156,13565,0,0,2,9,17,21,21,18,14,9,6,4,3,2,1,0,1
10157,13566,1,0,3,7,13,20,24,24,20,14,8,5,3,1,1,0,1
10158,13567,0,0,0,4,11,18,24,24,20,14,9,6,4,2,1,0,1
10159,13568,0,0,1,7,13,12,9,5,2,0,0,0,0,0,0,0,0
10160,13565,0,0,3,10,18,21,20,18,14,10,7,5,3,2,1,0,2
10161,13565,0,0,2,8,12,14,14,13,10,7,5,3,2,1,1,0,1
10162,13567,0,0,1,4,11,18,24,25,21,15,10,7,4,2,1,0,1
10163,13562,0,0,2,8,18,23,23,19,13,8,5,3,2,1,0,0,1
10164,13563,0,0,1,4,7,8,8,6,5,3,2,1,1,1,0,0,1
10165,13562,0,0,2,9,18,25,25,20,15,9,5,3,2,1,0,0,1
10166,13562,0,0,1,8,18,24,25,21,15,9,6,4,2,1,0,0,1
10167,13562,0,0,2,9,18,24,24,20,14,9,6,4,2,1,0,0,1
10168,13562,0,0,2,9,18,24,24,20,14,9,6,4,2,1,0,0,1
10169,13562,0,0,2,9,18,23,24,20,14,9,6,4,2,1,0,0,1
10170,13562,0,0,2,9,18,23,23,19,14,9,6,4,2,1,0,0,1
10171,13562,0,0,1,9,18,23,23,19,14,9,6,4,2,1,0,0,1
10172,13562,0,0,1,9,18,23,23,19,14,9,6,4,2,1,0,0,1
10173,13562,0,0,2,9,18,23,23,19,14,9,5,4,2,1,0,0,1
10174,13562,0,0,1,9,18,23,23,19,14,9,6,4,2,1,0,0,1
10175,13562,0,0,2,9,18,23,23,19,14,9,5,3,2,1,0,0,1
10176,13562,0,0,2,9,18,22,22,19,14,9,6,4,2,1,1,0,1
10177,13563,0,0,0,3,6,9,10,9,7,5,3,2,1,0,0,0,0
10178,13563,0,0,1,5,8,9,9,8,6,4,2,2,1,1,0,0,1
10179,13563,0,0,1,5,8,9,9,8,6,4,2,2,1,1,0,0,1
10180,13563,0,0,1,5,8,9,9,7,6,4,2,2,1,1,0,0,1
10181,13563,0,0,1,5,8,8,8,7,5,3,2,2,1,1,0,0,1
10182,13563,0,0,1,5,8,8,8,7,5,3,2,2,1,1,0,0,1
10183,13563,0,0,1,5,8,8,8,7,5,3,2,2,1,1,0,0,1
10184,13563,0,0,1,4,7,8,8,7,6,4,2,2,1,1,0,0,1
10185,13563,0,0,1,4,7,8,8,7,6,4,2,2,1,1,0,0,0
10186,13563,0,0,1,5,7,7,7,7,6,4,3,2,1,1,0,0,1
10187,13563,0,0,1,6,10,10,8,6,4,2,1,0,0,0,0,0,0
10188,13563,0,0,2,8,12,11,8,5,2,1,0,0,0,0,0,0,0
10189,13563,0,0,1,7,11,10,8,6,3,1,1,0,0,0,0,0,0
10190,13559,0,0,0,3,6,7,8,7,5,3,2,1,1,1,0,0,1
10191,13560,0,0,3,12,22,27,25,19,12,6,2,1,0,0,0,0,0
10192,13561,0,0,2,9,14,13,9,5,1,0,-1,-1,0,0,0,0,0
10193,13559,0,0,0,3,7,9,10,9,7,4,2,2,1,1,0,0,1
10194,13559,0,0,1,3,7,9,9,8,6,4,2,2,1,1,0,0,1
10195,13559,0,0,0,3,7,8,9,8,6,4,2,2,1,1,0,0,1
10196,13559,0,0,0,3,6,8,9,8,6,4,2,2,1,1,0,0,1
10197,13559,0,0,0,3,6,8,8,8,6,4,2,2,1,1,0,0,1
10198,13559,0,0,0,3,6,8,8,7,6,4,2,2,1,1,0,0,1
10199,13559,0,0,0,3,6,8,8,7,6,4,2,2,1,1,0,0,1
10200,13559,0,0,0,4,7,8,8,7,6,4,2,2,1,1,0,0,1
10201,13559,0,0,0,3,6,8,8,8,6,4,2,2,1,1,0,0,1
10202,13559,0,0,0,4,7,8,8,7,5,3,2,2,1,1,0,0,1
10203,13559,0,0,1,4,6,7,8,7,6,4,3,2,2,1,0,0,1
10204,13560,0,0,3,12,23,29,29,23,15,8,3,1,0,0,0,0,0
10205,13560,0,0,3,12,23,28,28,22,14,7,3,1,0,0,0,0,0
10206,13560,0,0,3,12,23,28,27,21,13,7,3,1,0,0,0,0,0
10207,13560,0,0,3,12,23,28,28,22,14,7,3,1,0,0,0,0,0
10208,13560,0,0,3,12,23,28,26,21,13,7,3,1,0,0,0,0,0
10209,13560,0,0,3,12,23,28,27,21,14,7,3,1,0,0,0,0,0
10210,13560,0,0,3,12,23,27,26,20,13,7,3,1,0,0,0,0,0
10211,13560,0,0,3,12,23,27,26,20,13,7,3,1,0,0,0,0,0
10212,13560,0,0,2,12,23,27,26,20,13,7,3,1,0,0,0,0,0
10213,13560,0,0,3,12,23,27,26,20,13,7,3,1,0,0,0,0,0
10214,13560,0,0,3,12,23,27,26,20,13,7,3,1,0,0,0,0,0
10215,13560,0,0,3,12,23,27,25,20,13,7,3,1,0,0,0,0,0
10216,13560,0,0,3,12,23,27,25,20,13,7,3,1,0,0,0,0,0
10217,13560,0,0,3,12,23,27,25,19,12,6,2,1,0,0,0,0,0
10218,13560,0,0,3,13,23,27,25,20,13,7,3,0,0,0,0,0,0
10219,13560,0,0,3,13,23,27,24,18,11,5,2,0,0,0,0,0,0
10220,13561,0,0,2,9,15,14,10,6,2,0,0,0,0,0,0,0,0
10221,13561,0,0,2,8,14,13,10,6,2,0,0,0,0,0,0,0,0
10222,13561,0,0,2,9,14,13,9,5,2,0,0,0,0,0,0,0,0
10223,13561,0,0,2,9,14,13,9,5,2,0,0,0,0,0,0,0,0
10224,13561,0,0,2,9,14,13,10,5,2,0,0,0,0,0,0,0,0
10225,13561,0,0,2,8,14,13,10,6,2,0,0,0,0,0,0,0,0
10226,13561,0,0,2,9,14,13,9,6,2,0,0,0,0,0,0,0,0
10227,13561,0,0,1,7,13,12,9,6,3,1,0,0,0,0,0,0,0
10228,13561,0,0,2,10,15,13,9,4,0,0,-1,-1,0,0,0,0,0
10229,13561,0,0,2,9,14,13,9,5,2,0,0,0,0,0,0,0,0
10230,13579,0,0,1,3,10,19,28,36,36,35,31,25,18,12,7,4,11
10231,13576,0,0,0,2,7,13,16,16,13,10,6,4,2,1,1,0,1
10232,13577,0,0,1,4,6,11,10,11,12,12,11,9,6,3,1,0,0
10233,13578,0,0,3,12,22,27,26,20,13,6,3,1,0,0,0,0,0
10234,13577,0,0,1,4,7,12,13,13,14,12,12,9,6,3,1,0,0
10235,13577,0,0,1,4,6,11,11,12,13,12,12,9,6,3,1,0,0
10236,13577,0,0,1,4,6,11,11,12,13,12,12,9,6,3,1,0,0
10237,13577,0,0,1,4,6,11,11,12,13,12,12,9,6,3,1,0,0
10238,13577,0,0,1,4,7,11,11,12,13,12,12,9,6,3,1,0,0
10239,13577,0,0,1,4,7,11,11,12,13,12,12,9,6,3,1,0,0
10240,13577,0,0,2,4,6,11,11,12,13,13,12,9,6,3,1,0,0
10241,13577,0,0,2,5,7,11,11,11,13,12,12,9,6,3,1,0,0
10242,13578,0,0,3,12,23,27,26,20,13,7,3,1,0,0,0,0,0
10243,13578,0,0,3,12,23,28,28,22,14,7,3,1,0,0,0,0,0
10244,13578,0,0,3,12,23,28,28,22,14,7,3,1,0,0,0,0,0
10245,13578,0,0,3,12,23,28,27,21,14,7,3,1,0,0,0,0,0
10246,13578,0,0,3,12,23,28,27,21,14,7,3,1,0,0,0,0,0
10247,13578,0,0,3,12,23,27,26,21,14,7,3,1,0,0,0,0,0
10248,13578,0,0,3,12,23,27,26,21,13,7,3,1,0,0,0,0,0
10249,13578,0,0,3,12,23,27,26,21,13,7,3,1,0,0,0,0,0
10250,13578,0,0,3,12,23,27,26,21,14,7,3,1,0,0,0,0,0
10251,13578,0,0,3,12,23,27,26,21,14,7,3,1,0,0,0,0,0
10252,13578,0,0,3,12,23,27,26,20,13,7,3,1,0,0,0,0,0
10253,13578,0,0,3,13,23,27,26,21,14,8,4,2,1,0,0,0,0
10254,13574,0,0,1,3,6,8,8,7,5,3,2,1,1,1,0,0,1
10255,13575,0,0,1,5,13,21,25,24,20,13,8,5,3,1,0,0,0
10256,13574,0,0,0,3,6,8,8,7,5,3,2,2,1,1,0,0,1
10257,13574,0,0,1,3,7,9,10,9,6,4,2,2,1,1,0,0,1
10258,13574,0,0,1,4,7,9,9,8,6,4,2,2,1,1,0,0,1
10259,13574,0,0,1,4,7,9,9,8,6,3,2,2,1,1,0,0,1
10260,13574,0,0,0,3,7,8,9,7,6,4,2,2,1,1,0,0,1
10261,13574,0,0,0,3,7,8,8,7,5,3,2,2,1,1,0,0,1
10262,13574,0,0,0,3,7,8,8,7,5,3,2,2,1,1,0,0,1
10263,13574,0,0,0,3,7,8,8,7,5,3,2,2,1,1,0,0,1
10264,13574,0,0,0,3,7,8,8,7,5,3,2,2,1,1,0,0,1
10265,13574,0,0,0,3,7,8,8,7,5,3,2,1,1,1,0,0,1
10266,13574,0,0,1,4,6,8,8,8,6,4,3,2,1,1,0,0,1
10267,13575,0,0,1,5,13,22,27,26,21,14,8,5,2,1,0,0,0
10268,13575,0,0,1,5,13,21,26,25,20,14,9,5,3,1,0,0,0
10269,13575,0,0,0,5,13,21,26,25,20,14,9,5,3,1,0,0,0
10270,13575,0,0,0,5,13,21,26,25,20,14,9,5,3,1,0,0,0
10271,13575,0,0,0,5,13,21,26,25,20,14,9,5,3,1,0,0,0
10272,13575,0,0,0,5,13,21,26,25,20,14,9,5,3,1,0,0,0
10273,13575,0,0,0,5,13,21,26,25,20,13,8,5,3,1,0,0,0
10274,13575,0,0,1,5,13,21,25,25,21,14,9,6,3,1,0,0,0
10275,13575,0,0,1,5,13,20,25,25,21,14,9,6,3,1,0,0,1
10276,13575,0,0,1,5,13,20,25,24,19,13,8,5,3,1,0,0,0
10277,13575,0,0,1,6,13,20,24,24,19,13,9,5,3,1,0,0,0
10278,13575,0,0,1,6,14,20,24,23,18,12,8,5,2,1,0,0,1
10279,13570,0,0,2,9,15,17,16,13,10,6,3,2,1,1,0,0,0
10280,13571,0,0,3,12,25,30,27,20,13,6,2,1,0,0,0,0,0
10281,13572,0,0,2,10,21,26,27,22,15,9,4,2,0,0,0,0,0
10282,13573,0,0,0,5,13,20,22,20,16,11,7,5,3,2,1,0,2
10283,13570,0,0,3,12,21,24,22,17,12,8,5,3,2,1,0,0,1
10284,13570,0,0,3,12,22,26,24,19,13,8,5,3,1,1,0,0,0
10285,13570,0,0,3,12,22,26,24,19,13,8,5,3,1,1,0,0,0
10286,13570,0,0,3,12,22,25,23,18,13,8,5,3,2,1,0,0,0
10287,13570,0,0,3,12,22,25,23,18,13,8,5,3,2,1,0,0,0
10288,13570,0,0,3,12,22,25,23,18,13,8,5,3,2,1,0,0,0
10289,13570,0,0,3,12,22,24,22,18,12,8,5,3,2,1,0,0,0
10290,13570,0,0,3,12,21,24,22,18,13,8,5,3,2,1,0,0,0
10291,13570,0,0,3,12,21,25,23,18,13,8,5,3,2,1,0,0,0
10292,13570,0,0,3,12,21,25,23,18,13,8,5,3,2,1,0,0,0
10293,13570,0,0,3,12,21,24,22,18,13,8,6,3,2,1,0,0,1
10294,13570,0,0,3,13,22,24,22,17,12,8,5,3,2,1,0,0,1
10295,13570,0,0,3,13,22,25,22,17,11,7,4,2,1,1,0,0,0
10296,13570,0,0,3,10,16,17,15,12,9,5,3,1,1,0,0,0,0
10297,13570,0,0,3,14,23,25,21,15,10,6,4,2,1,0,0,0,0
10298,13571,0,0,3,13,26,30,27,20,14,7,3,1,0,0,0,0,0
10299,13571,0,0,3,13,26,32,29,22,14,7,3,1,0,0,0,0,0
10300,13571,0,0,3,12,25,30,28,22,14,7,3,1,0,0,0,0,0
10301,13571,0,0,3,12,25,31,29,22,15,7,3,1,0,0,0,0,0
10302,13571,0,0,3,12,25,30,28,22,14,7,3,1,0,0,0,0,0
10303,13571,0,0,3,12,25,30,28,22,15,8,3,1,0,0,0,0,0
10304,13571,0,0,3,12,25,29,28,22,15,8,3,1,0,0,0,0,0
10305,13571,0,0,3,12,25,30,28,21,14,7,3,1,0,0,0,0,0
10306,13571,0,0,3,12,25,30,28,22,15,8,3,1,0,0,0,0,0
10307,13571,0,0,3,12,25,30,28,21,14,7,3,1,0,0,0,0,0
10308,13571,0,0,3,13,26,31,28,21,14,7,3,1,0,0,0,0,0
10309,13571,0,0,3,13,25,29,27,21,14,7,3,2,0,0,0,0,0
10310,13571,0,0,3,13,26,30,27,21,14,7,3,1,0,0,0,0,0
10311,13571,0,0,3,13,26,30,26,19,12,5,2,1,0,0,0,0,0
10312,13571,0,0,3,14,26,30,26,19,11,5,2,1,0,0,0,0,0
10313,13572,0,0,2,9,19,26,28,24,18,11,6,3,1,0,0,0,0
10314,13572,0,0,2,10,21,27,27,23,16,9,5,2,0,0,0,0,0
10315,13572,0,0,2,10,21,26,27,22,16,9,5,2,0,0,0,0,0
10316,13572,0,0,2,10,20,26,27,22,16,9,5,2,0,0,0,0,0
10317,13572,0,0,2,10,20,26,27,23,16,9,5,2,0,0,0,0,0
10318,13572,0,0,2,10,20,26,27,23,16,9,5,2,0,0,0,0,0
10319,13572,0,0,2,10,21,27,27,22,16,9,4,2,0,0,0,0,0
10320,13572,0,0,2,10,20,26,27,23,17,10,6,3,0,0,0,0,0
10321,13572,0,0,2,10,20,26,26,22,16,10,5,3,0,0,0,0,0
10322,13572,0,0,2,11,21,26,26,21,15,9,4,2,0,0,0,0,0
10323,13573,0,0,0,5,13,20,22,20,16,12,8,5,3,2,1,0,2
10324,13573,0,0,0,5,13,21,24,22,17,12,8,5,3,2,1,0,2
10325,13573,0,0,0,5,13,21,24,22,17,12,8,5,3,2,1,0,2
10326,13573,0,0,0,5,13,21,23,21,17,12,8,5,3,2,1,0,2
10327,13573,0,0,0,5,13,20,23,21,17,12,8,5,3,2,1,0,2
10328,13573,0,0,0,5,13,20,23,21,17,12,8,5,3,2,1,0,2
10329,13573,0,0,0,5,13,20,22,20,17,12,8,5,3,2,1,0,2
10330,13573,0,0,0,5,13,20,22,21,17,12,8,5,3,2,1,0,2
10331,13573,0,0,0,5,13,20,22,21,17,12,8,5,3,2,1,0,2
10332,13573,0,0,0,5,13,20,22,21,17,12,8,5,3,2,1,0,2
10333,13573,0,0,0,5,13,20,22,20,16,12,7,5,3,2,1,0,2
10334,13573,0,0,1,5,13,20,22,21,17,12,8,6,3,2,1,0,2
10335,13573,0,0,1,5,14,20,22,20,16,11,7,5,3,2,1,0,2
10336,13573,0,0,1,7,16,21,22,18,13,9,6,4,2,1,0,0,1
10337,13589,1,0,1,2,7,16,23,25,20,14,9,6,4,2,1,0,1
10338,13590,0,0,0,2,5,7,6,5,3,1,0,0,0,0,0,0,0
10339,13590,0,0,0,2,5,8,8,6,4,1,0,0,0,0,0,0,0
10340,13587,0,0,2,9,18,22,22,19,14,9,6,4,2,1,0,0,1
10341,13588,0,0,0,0,3,5,5,4,3,1,1,0,0,0,0,0,0
10342,13587,0,0,2,10,20,24,22,18,13,8,5,3,2,1,0,0,0
10343,13587,0,0,2,11,20,25,25,20,14,9,5,3,1,1,0,0,0
10344,13587,0,0,2,11,21,25,24,19,14,8,5,3,2,1,0,0,0
10345,13587,0,0,2,10,20,25,24,19,14,9,5,3,2,1,0,0,0
10346,13587,0,0,2,10,20,24,23,19,14,9,5,3,2,1,0,0,0
10347,13584,0,0,1,7,15,21,23,20,15,10,7,5,3,2,1,0,2
10348,13585,0,0,3,11,21,26,26,20,13,7,3,1,0,0,0,0,0
10349,13586,0,0,0,1,6,10,16,21,24,23,21,15,8,5,3,1,4
10350,13584,0,0,1,7,15,21,23,20,16,11,7,5,3,2,1,0,2
10351,13584,0,0,1,7,15,20,22,20,16,11,7,5,3,2,1,0,2
10352,13584,0,0,1,7,15,22,24,21,16,11,7,5,3,2,1,0,2
10353,13584,0,0,1,7,15,21,24,21,16,11,7,5,3,2,1,0,2
10354,13584,0,0,1,7,15,21,23,21,16,11,7,5,3,2,1,0,2
10355,13584,0,0,1,7,15,21,23,20,16,11,7,5,3,2,1,0,2
10356,13584,0,0,1,7,15,21,23,20,16,11,7,5,3,2,1,0,2
10357,13584,0,0,1,7,15,21,23,20,16,11,7,5,3,2,1,0,2
10358,13584,0,0,1,7,15,21,23,20,16,11,7,5,3,2,1,0,2
10359,13584,0,0,1,7,15,21,23,20,16,11,7,5,3,2,1,0,2
10360,13584,0,0,1,7,15,21,23,21,16,12,8,6,3,2,1,0,2
10361,13584,0,0,0,2,4,6,8,8,7,5,4,3,2,1,1,0,2
10362,13584,0,0,1,7,16,21,23,19,15,10,6,4,3,1,1,0,2
10363,13584,0,0,1,7,15,21,22,19,15,10,7,5,3,1,1,0,2
10364,13584,0,0,2,8,16,21,22,18,13,9,6,4,2,1,1,0,2
10365,13585,0,0,3,12,22,26,26,21,14,7,4,2,1,0,0,0,0
10366,13585,0,0,3,12,22,26,25,20,13,7,3,2,1,0,0,0,0
10367,13585,0,0,3,11,22,28,27,22,14,7,3,1,0,0,0,0,0
10368,13585,0,0,3,12,22,27,27,21,14,7,3,1,0,0,0,0,0
10369,13585,0,0,3,12,22,27,27,21,14,7,3,1,0,0,0,0,0
10370,13585,0,0,3,12,22,27,26,21,14,7,3,1,0,0,0,0,0
10371,13585,0,0,3,12,22,26,26,20,13,7,3,2,0,0,0,0,0
10372,13585,0,0,3,12,22,27,26,21,13,7,3,1,0,0,0,0,0
10373,13585,0,0,3,12,22,27,26,21,14,7,3,1,0,0,0,0,0
10374,13585,0,0,3,12,22,27,26,21,14,7,3,1,0,0,0,0,0
10375,13585,0,0,3,12,22,27,26,20,13,7,3,1,0,0,0,0,0
10376,13585,0,0,3,12,22,26,26,21,14,8,4,2,1,0,0,0,0
10377,13585,0,0,3,11,20,25,26,21,15,8,5,2,1,0,0,0,0
10378,13585,0,0,3,11,20,25,25,20,13,7,4,2,1,0,0,0,0
10379,13585,0,0,4,14,25,30,30,25,17,11,6,4,3,2,1,0,1
10380,13585,0,0,3,12,21,25,24,19,12,7,3,1,0,0,0,0,0
10381,13586,0,0,0,1,5,10,16,22,25,24,22,16,8,5,3,1,4
10382,13586,0,0,0,1,6,10,15,20,24,23,21,16,9,5,3,1,4
10383,13586,0,0,0,1,6,12,18,22,25,24,21,16,8,5,3,1,4
10384,13586,0,0,0,1,5,11,17,22,25,24,21,16,8,5,3,1,4
10385,13586,0,0,0,1,6,11,17,22,25,24,21,16,8,5,3,1,4
10386,13586,0,0,0,1,5,10,17,22,25,24,21,16,8,5,3,1,4
10387,13586,0,0,0,1,6,11,16,21,24,23,21,16,9,5,3,1,4
10388,13586,0,0,0,1,6,11,16,21,24,23,21,16,9,5,3,1,4
10389,13586,0,0,0,1,6,11,16,21,24,23,21,16,9,5,3,1,4
10390,13586,0,0,0,1,6,11,17,21,24,23,21,16,8,5,3,1,4
10391,13586,0,0,0,1,6,11,16,21,24,23,21,16,8,5,3,1,4
10392,13586,0,0,0,1,6,10,16,21,25,24,22,16,9,5,3,2,4
10393,13586,0,0,0,2,6,11,17,22,25,24,22,16,8,5,3,1,4
10394,13586,0,0,0,2,6,11,16,20,23,23,21,15,8,5,3,1,4
10395,13586,0,0,0,2,7,11,16,21,24,23,21,15,7,4,2,1,3
10396,13586,0,0,0,2,7,11,16,20,23,22,20,15,7,4,2,1,3
10397,13580,0,0,3,11,21,26,27,22,15,9,4,2,0,0,0,0,0
10398,13581,0,0,2,11,21,25,23,18,13,8,4,2,1,0,0,0,0
10399,13582,0,0,0,3,12,22,28,26,20,14,9,6,4,2,1,0,1
10400,13583,0,0,2,10,22,27,25,19,12,6,3,1,0,0,0,0,0
10401,13580,0,0,3,11,21,26,26,21,15,9,5,2,1,0,0,0,0
10402,13580,0,0,3,11,21,26,26,22,15,9,5,2,0,0,0,0,0
10403,13580,0,0,3,11,21,27,28,23,16,9,5,2,0,0,0,0,0
10404,13580,0,0,2,11,21,27,27,22,15,9,4,2,0,0,0,0,0
10405,13580,0,0,3,11,21,27,27,23,16,9,5,2,0,0,0,0,0
10406,13580,0,0,3,11,21,26,27,23,16,9,5,2,0,0,0,0,0
10407,13580,0,0,3,11,21,26,27,22,16,9,5,2,0,0,0,0,0
10408,13580,0,0,3,11,21,26,27,22,16,9,5,2,0,0,0,0,0
10409,13580,0,0,3,11,21,26,27,22,16,9,5,2,0,0,0,0,0
10410,13580,0,0,3,11,21,26,27,22,16,9,5,2,0,0,0,0,0
10411,13580,0,0,3,11,21,26,27,22,16,9,4,2,0,0,0,0,0
10412,13580,0,0,3,11,21,26,26,22,15,9,5,3,1,0,0,0,0
10413,13580,0,0,3,12,22,27,27,22,15,9,5,2,0,0,0,0,0
10414,13580,0,0,3,12,21,26,25,20,14,8,4,2,0,0,0,0,0
10415,13580,0,0,2,9,16,19,19,16,11,6,2,0,0,0,0,0,0
10416,13580,0,0,3,13,22,27,25,19,12,6,3,1,0,0,0,0,0
10417,13581,0,0,2,11,21,25,23,19,13,8,5,3,1,1,0,0,0
10418,13581,0,0,2,11,21,25,23,18,13,8,5,3,1,1,0,0,0
10419,13581,0,0,2,11,21,26,25,20,14,9,5,3,1,1,0,0,0
10420,13581,0,0,2,10,20,25,24,20,14,9,5,3,1,1,0,0,0
10421,13581,0,0,2,11,22,26,24,19,13,8,5,3,1,1,0,0,0
10422,13581,0,0,2,11,21,25,24,19,13,8,5,3,1,0,0,0,0
10423,13581,0,0,2,11,21,25,23,19,13,8,5,3,1,0,0,0,0
10424,13581,0,0,2,11,21,25,24,19,13,8,5,3,1,0,0,0,0
10425,13581,0,0,2,11,21,25,24,19,13,8,5,3,1,0,0,0,0
10426,13581,0,0,2,11,21,25,24,19,13,8,5,3,1,0,0,0,0
10427,13581,0,0,2,11,21,25,24,19,13,8,5,3,1,0,0,0,0
10428,13581,0,0,2,11,21,25,23,19,14,9,6,3,2,1,0,0,0
10429,13581,0,0,2,11,22,25,23,18,12,7,4,2,1,0,0,0,0
10430,13582,0,0,0,4,12,22,28,26,21,14,9,7,4,2,1,0,2
10431,13582,0,0,0,4,12,21,27,26,20,14,9,7,4,2,1,0,2
10432,13582,0,0,0,4,12,23,29,27,21,14,9,6,4,2,1,0,2
10433,13582,0,0,0,4,12,23,29,27,21,14,9,7,4,2,1,0,2
10434,13582,0,0,0,4,12,22,28,27,21,14,9,7,4,2,1,0,2
10435,13582,0,0,0,4,12,22,28,27,21,14,9,7,4,2,1,0,2
10436,13582,0,0,0,4,12,22,28,26,21,14,9,7,4,2,1,0,2
10437,13582,0,0,0,4,12,22,28,26,21,14,9,7,4,2,1,0,2
10438,13582,0,0,0,4,12,22,28,26,21,14,9,7,4,2,1,0,2
10439,13582,0,0,0,4,12,22,28,26,21,14,9,7,4,2,1,0,2
10440,13582,0,0,0,4,12,22,28,26,20,14,9,6,4,2,1,0,2
10441,13582,0,0,0,4,12,22,28,27,21,15,10,7,4,2,1,0,2
10442,13582,0,0,0,5,13,22,28,26,20,14,9,6,4,2,1,0,1
10443,13582,0,0,0,5,13,23,27,25,19,13,8,6,3,1,1,0,1
10444,13582,0,0,1,6,14,23,27,25,19,13,8,6,3,1,1,0,1
10445,13582,0,0,1,7,16,24,27,24,17,11,7,4,2,1,0,0,1
10446,13583,0,0,2,10,22,27,25,19,13,7,3,2,0,0,0,0,0
10447,13583,0,0,2,11,22,26,24,18,12,7,3,2,0,0,0,0,0
10448,13583,0,0,2,11,23,28,26,20,13,7,3,1,0,0,0,0,0
10449,13583,0,0,2,10,23,28,26,20,13,7,3,1,0,0,0,0,0
10450,13583,0,0,2,11,23,28,26,19,13,7,3,1,0,0,0,0,0
10451,13583,0,0,2,11,23,27,25,19,12,7,3,1,0,0,0,0,0
10452,13583,0,0,2,11,23,27,25,19,12,7,3,2,0,0,0,0,0
10453,13583,0,0,2,10,22,27,25,19,12,7,3,2,0,0,0,0,0
10454,13583,0,0,2,10,22,27,25,19,13,7,3,2,0,0,0,0,0
10455,13583,0,0,2,10,23,27,25,19,13,7,3,1,0,0,0,0,0
10456,13583,0,0,2,10,23,27,25,19,12,7,3,1,0,0,0,0,0
10457,13583,0,0,2,11,22,27,25,19,13,7,4,2,1,0,0,0,0
10458,13583,0,0,2,11,22,27,25,19,12,7,4,2,1,0,0,0,0
10459,13583,0,0,2,11,23,27,24,18,11,6,3,1,0,0,0,0,0
10460,13583,0,0,3,12,24,27,24,18,11,6,3,1,0,0,0,0,0
10461,13583,0,0,2,12,23,27,24,17,10,5,2,1,0,0,0,0,0
10462,13597,0,0,0,2,5,7,6,4,2,0,0,0,0,0,0,0,0
10463,13598,0,0,1,5,14,22,26,25,20,12,8,5,2,1,0,0,0
10464,13597,0,0,0,4,9,11,10,8,5,2,1,0,0,0,0,0,0
10465,13597,0,0,0,2,5,6,5,4,3,1,0,0,0,0,0,0,0
10466,13597,0,0,0,3,8,11,11,9,6,3,1,1,0,0,0,0,0
10467,13597,0,0,0,4,10,12,11,8,5,2,0,0,0,0,0,0,0
10468,13597,0,0,0,2,5,7,7,5,3,1,0,0,0,0,0,0,0
10469,13597,0,0,0,2,5,7,7,5,3,1,0,0,0,0,0,0,0
10470,13597,0,0,0,2,5,7,7,5,3,1,0,0,0,0,0,0,0
10471,13597,0,0,0,2,5,7,7,5,3,1,0,0,0,0,0,0,0
10472,13597,0,0,0,4,9,11,10,8,5,2,0,0,0,0,0,0,0
10473,13597,0,0,0,2,5,7,7,5,4,2,1,0,0,0,0,0,0
10474,13598,0,0,1,5,14,22,27,26,21,13,8,5,3,1,0,0,0
10475,13598,0,0,1,8,18,24,27,25,19,12,7,4,2,0,0,0,0
10476,13598,0,0,1,7,15,22,26,24,19,12,8,5,2,1,0,0,0
10477,13594,0,0,2,8,17,23,24,20,14,9,6,4,2,1,1,0,1
10478,13595,0,0,1,8,18,24,24,20,14,9,5,3,2,1,0,0,1
10479,13596,0,0,1,6,10,11,10,7,4,1,0,0,0,0,0,0,0
10480,13594,0,0,1,8,17,23,24,20,15,10,6,4,2,1,1,0,2
10481,13594,0,0,1,8,17,22,23,20,15,10,6,4,2,1,1,0,2
10482,13594,0,0,1,8,17,22,23,19,14,10,6,4,2,1,1,0,2
10483,13594,0,0,2,8,17,24,25,21,15,10,6,4,2,1,1,0,1
10484,13594,0,0,1,8,17,23,24,20,15,10,6,4,2,1,1,0,1
10485,13594,0,0,1,8,17,23,24,20,15,10,6,4,2,1,1,0,2
10486,13594,0,0,1,8,17,23,24,20,15,10,6,4,2,1,1,0,2
10487,13594,0,0,1,8,17,23,24,20,15,10,6,4,2,1,1,0,2
10488,13594,0,0,1,8,17,23,24,20,15,10,6,4,2,1,1,0,2
10489,13594,0,0,1,8,17,23,24,20,15,10,6,4,2,1,1,0,1
10490,13594,0,0,2,8,17,23,24,21,15,10,7,5,3,1,1,0,2
10491,13595,0,0,1,8,18,24,24,20,15,9,5,3,2,1,0,0,1
10492,13595,0,0,1,8,18,24,24,20,15,9,5,3,2,1,0,0,1
10493,13595,0,0,1,8,18,23,23,19,14,9,5,3,2,1,0,0,1
